parameter_id,IMPC_IMM_004_002
mouse_life_stage,Late adult
pvalue,0.7618916
mouse_strain,C57BL
gene_accession_id,MGI:109356
analysis_id,74qg6ekgpj26h27
parameter_name,NKT cells (panel A) - % of live leukocytes (Panel A)
gene_symbol,Snap23
