parameter_id,ESLIM_008_001_017
mouse_strain,C57BL
gene_symbol,Bmi1
gene_accession_id,MGI:88174
parameter_name,Limb grasping
analysis_id,uajkby5ex7v650u
mouse_life_stage,Early adult
pvalue,0.9305628
