gene_symbol,Slc17a9
gene_accession_id,MGI:1919107
parameter_name,12kHz-evoked ABR Threshold
pvalue,0.704999
mouse_life_stage,Early adult
parameter_id,IMPC_ABR_006_001
analysis_id,35u5oim3m238p9u
mouse_strain,C57BL
