parameter_id,JAX_OFD_016_001
pvalue,0.3251491
mouse_strain,C57BL
parameter_name,Center permanence time
gene_symbol,Atrn
gene_accession_id,MGI:1341628
analysis_id,540mbck9cg987il
mouse_life_stage,Early adult
