parameter_id,JAX_OFD_012_001
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1914561
pvalue,0.7932271
gene_symbol,Nanp
parameter_name,Periphery permanence time
analysis_id,7m7o3b62rp10j24
