gene_symbol,Mecom
parameter_id,MGP_CSD_064_001
analysis_id,nkv70d71sv03e6h
pvalue,0.5341799
mouse_life_stage,E15.5
mouse_strain,C57BL
gene_accession_id,MGI:95457
parameter_name,Head morphology
