mouse_life_stage,Early adult
gene_accession_id,MGI:1924360
parameter_id,HRWLLA_OFD_010_001
gene_symbol,Gpbp1l1
mouse_strain,C57BL
analysis_id,6l9gxk73mq3800v
pvalue,0.2031588
parameter_name,Periphery distance travelled
