mouse_life_stage,E18.5
gene_symbol,Lpgat1
pvalue,0.06786812
analysis_id,3aqf385qo7764d3
gene_accession_id,MGI:2446186
mouse_strain,C57BL
parameter_id,HRWLLA_CSD_008_001
parameter_name,Coat - color pattern - back
