mouse_life_stage,Middle aged adult
gene_symbol,Hnf4a
analysis_id,0txpz80d46ofh2p
parameter_name,eye size
parameter_id,ESLIM_001_001_117
gene_accession_id,MGI:109128
mouse_strain,C57BL
pvalue,0.9586116
