gene_accession_id,MGI:1916846
gene_symbol,Ap5s1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_046_001
pvalue,0.5258628
parameter_name,DN CD44+CD62L- NKT cells
analysis_id,srlpq699p8q28pa
