parameter_id,IMPC_IMM_025_001
gene_accession_id,MGI:1917810
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_name,DN CD25- NKT cells
pvalue,0.5181392
analysis_id,y18d8m5s91l6482
gene_symbol,Wars2
