mouse_life_stage,Early adult
parameter_name,Resting NK cells - % of CD45+
pvalue,0.6269166
parameter_id,MGP_IMM_100_001
gene_accession_id,MGI:104805
gene_symbol,Snrpb2
analysis_id,7plynstc106qma8
mouse_strain,C57BL
