parameter_id,M-G-P_005_001_004
gene_symbol,Golm2
pvalue,0.9126485
analysis_id,9ph97264hymj1f3
mouse_life_stage,Early adult
gene_accession_id,MGI:2443129
mouse_strain,C57BL
parameter_name,Bone Mineral Density (excluding skull)
