mouse_strain,129SV
analysis_id,1g2k0gjlh98rslo
mouse_life_stage,Early adult
pvalue,0.9805904
gene_accession_id,MGI:1921802
parameter_id,MGP_IMM_011_001
gene_symbol,Nipal3
parameter_name,Resting Treg cells - % of Treg
