parameter_id,IMPC_XRY_018_001
analysis_id,sl9t49l6i0olzm3
gene_symbol,Opn3
mouse_strain,C57BL
gene_accession_id,MGI:1338022
pvalue,0.9082307
parameter_name,Shape of vertebrae
mouse_life_stage,Early adult
