gene_symbol,Frmpd1
mouse_strain,C57BL
pvalue,0.3741266
analysis_id,96j7h4au59d72s4
gene_accession_id,MGI:2446274
mouse_life_stage,Early adult
parameter_name,Time mobile light side
parameter_id,JAX_LDT_003_001
