gene_accession_id,MGI:1328306
gene_symbol,Orc2
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,HRWLLA_CSD_008_001
pvalue,0.9992423
parameter_name,Coat - color pattern - back
analysis_id,rr7wm521326ozg1
