parameter_id,ESLIM_011_001_007
gene_symbol,Mecom
parameter_name,PP1 + pulse startle magnitude
analysis_id,d059j4g7j2h8jmz
mouse_life_stage,E15.5
pvalue,1.100232
mouse_strain,C57BL
gene_accession_id,MGI:95457
