parameter_id,MGP_PBI_004_001
parameter_name,CD8+ alpha beta T cell percentage
analysis_id,kiru9od8809umdm
mouse_life_stage,Early adult
pvalue,0.7159822
gene_accession_id,MGI:105072
mouse_strain,C57BL
gene_symbol,Rab22a
