parameter_id,IMPC_XRY_007_001
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Ppm1j
pvalue,0.9929016
parameter_name,Clavicle
gene_accession_id,MGI:1919137
analysis_id,hbjnlc50v9bj534
