gene_symbol,Slc39a10
parameter_id,JAXLA_EYE_092_001
pvalue,0.3283139
gene_accession_id,MGI:1914515
mouse_life_stage,Early adult
parameter_name,Retina (combined)
analysis_id,v4f4m93b9356cs2
mouse_strain,C57BL
