parameter_id,ESLIM_008_001_001
mouse_strain,C57BL
analysis_id,lgoll94z5p40538
pvalue,0.7424893
gene_symbol,Abo
gene_accession_id,MGI:2135738
parameter_name,Body position
mouse_life_stage,Early adult
