parameter_id,ESLIM_007_001_015
parameter_name,Number of centre entries
analysis_id,2r28e2xws5y0vth
gene_symbol,Psd4
mouse_life_stage,Early adult
pvalue,0.1690552
gene_accession_id,MGI:2674093
mouse_strain,C57BL
