mouse_strain,C57BL
parameter_id,MGP_MLN_063_001
pvalue,0.05255984
mouse_life_stage,Early adult
parameter_name,Total ab T cells - % of CD45+
analysis_id,1w7zhnt1kmoks5z
gene_accession_id,MGI:1929866
gene_symbol,Rgs20
