mouse_life_stage,Middle aged adult
mouse_strain,C57BL
pvalue,0.6423354
parameter_id,MGP_PBI_015_001
gene_symbol,Snap23
analysis_id,1gc84sp772or4ij
gene_accession_id,MGI:109356
parameter_name,IgD+ mature B cell percentage
