pvalue,0.6100358
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_name,Coat colouration
gene_accession_id,MGI:1918025
analysis_id,l61n4a4114l8d4k
gene_symbol,Zmynd8
parameter_id,M-G-P_026_001_004
