parameter_id,IMPC_EYE_016_001
gene_symbol,Rab17
parameter_name,Lens
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.7923756
gene_accession_id,MGI:104640
analysis_id,817928e95jm16o7
