parameter_id,IMPC_GEL_011_001
analysis_id,coa048sa4391sfj
gene_symbol,Clvs1
mouse_strain,C57BL
parameter_name,Embryo turning
pvalue,0.2205483
mouse_life_stage,Early adult
gene_accession_id,MGI:1921688
