mouse_life_stage,Middle aged adult
analysis_id,36j155k4t81800s
pvalue,0.681715
gene_accession_id,MGI:1336200
parameter_id,MGP_IMM_110_001
mouse_strain,C57BL
parameter_name,Transitional 1 B cells - % of CD45+
gene_symbol,Hpca
