parameter_id,MGP_IMM_125_001
parameter_name,Eosinophils - % of CD45+
gene_symbol,Ints7
analysis_id,i6u3h8192d36mdw
mouse_life_stage,E9.5
mouse_strain,C57BL
gene_accession_id,MGI:1924315
pvalue,0.8903796
