parameter_id,MGP_MLN_063_001
mouse_life_stage,Early adult
gene_accession_id,MGI:2446186
analysis_id,rcsumn34253h87c
parameter_name,Total ab T cells - % of CD45+
gene_symbol,Lpgat1
mouse_strain,C57BL
pvalue,0.9520798
