parameter_id,IMPC_CSD_008_001
parameter_name,Coat - color pattern - back
mouse_strain,C57BL
analysis_id,1199i01rx3349z6
mouse_life_stage,Early adult
gene_accession_id,MGI:1931322
pvalue,0.7544976
gene_symbol,Car13
