mouse_life_stage,Early adult
gene_accession_id,MGI:1922962
gene_symbol,Tmem14a
analysis_id,kn8f0x4np7819f3
parameter_name,Creatinine
pvalue,0.08826193
mouse_strain,C57BL
parameter_id,HMGULA_CBC_005_001
