parameter_id,MGP_PBI_009_001
gene_accession_id,MGI:1328306
mouse_strain,C57BL
analysis_id,0q80xdv2k1916c5
gene_symbol,Orc2
pvalue,0.2673702
mouse_life_stage,E9.5
parameter_name,CD4+ CD44+ CD62L- alpha beta effector T cell percentage
