parameter_id,MGP_MLN_074_001
gene_accession_id,MGI:1919107
parameter_name,Effector CD8+ T cells - % of CD45+
mouse_life_stage,Early adult
gene_symbol,Slc17a9
mouse_strain,C57BL
analysis_id,0d48398f0640779
pvalue,0.1567927
