parameter_id,IMPC_CBC_024_001
pvalue,0.605245
mouse_life_stage,Early adult
parameter_name,UIBC (unsaturated iron binding capacity)
mouse_strain,129SV
gene_accession_id,MGI:2684980
gene_symbol,Mms22l
analysis_id,97dao434zhc4zc7
