gene_accession_id,MGI:88174
gene_symbol,Bmi1
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,HRWLLA_CSD_008_001
pvalue,0.07927208
parameter_name,Coat - color pattern - back
analysis_id,135gtacfr223e4w
