parameter_id,MGP_IMM_083_001
analysis_id,22u42m7wr007518
mouse_life_stage,Late adult
parameter_name,Naive CD8+ T cells - % of CD45+
gene_symbol,Snap23
pvalue,0.61594
gene_accession_id,MGI:109356
mouse_strain,C57BL
