mouse_strain,C57BL
parameter_id,IMPC_DXA_010_001
gene_symbol,Bmi1
mouse_life_stage,Early adult
gene_accession_id,MGI:88174
pvalue,0.6948889
analysis_id,iw4y6h21dw30c23
parameter_name,Bone Area
