mouse_life_stage,Middle aged adult
mouse_strain,C57BL
parameter_name,% Pre-pulse inhibition - PPI1
gene_symbol,Hpca
gene_accession_id,MGI:1336200
parameter_id,IMPC_ACS_033_001
pvalue,0.4134615
analysis_id,s18pz59t2x1ic92
