parameter_id,JAXLA_CSD_041_002
mouse_life_stage,Early adult
analysis_id,iw11ly124r217eh
parameter_name,Hindpaw - size
mouse_strain,C57BL
gene_symbol,CDIN1
pvalue,0.1515872
gene_accession_id,MGI:3026886
