parameter_id,JAX_OFD_007_001
gene_symbol,Hpca
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_name,Whole arena resting time
gene_accession_id,MGI:1336200
analysis_id,p30h5872g5623te
pvalue,0.5863667
