parameter_id,IMPC_OFD_013_001
mouse_life_stage,Early adult
pvalue,0.5816198
mouse_strain,129SV
parameter_name,Periphery average speed
analysis_id,s39u10375vcbnau
gene_symbol,Zmynd8
gene_accession_id,MGI:1918025
