parameter_id,JAX_OFD_016_001
mouse_life_stage,Early adult
pvalue,0.9988714
parameter_name,Center permanence time
gene_symbol,Ints7
gene_accession_id,MGI:1924315
mouse_strain,C57BL
analysis_id,x2504m8m3jgnegi
