mouse_life_stage,Middle aged adult
parameter_name,Coat colouration
parameter_id,M-G-P_026_001_004
gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
mouse_strain,C57BL
analysis_id,ox46629s8ur4466
pvalue,0.7117878
