pvalue,0.438688
parameter_name,Body Weight
mouse_strain,C57BL
parameter_id,M-G-P_020_001_001
mouse_life_stage,E12.5
gene_accession_id,MGI:87968
gene_symbol,Ahcy
analysis_id,az5s6v8gy5ud886
