parameter_id,IMPC_CBC_004_001
parameter_name,Urea (Blood Urea Nitrogen - BUN)
gene_symbol,Lime1
gene_accession_id,MGI:1919949
mouse_strain,C57BL
analysis_id,0j5z22r5kzm65n2
mouse_life_stage,Early adult
pvalue,0.5854001
