parameter_id,MGP_MLN_072_001
parameter_name,KLRG1+ Treg cells - % of CD45+
gene_accession_id,MGI:2444777
pvalue,0.7400466
mouse_life_stage,Early adult
analysis_id,g78rvddl06c9rfu
mouse_strain,C57BL
gene_symbol,Ncaph
