parameter_id,ESLIM_021_001_005
analysis_id,f185rur15f3anh3
gene_symbol,Inpp1
mouse_life_stage,Early adult
gene_accession_id,MGI:104848
mouse_strain,129SV
parameter_name,HDL-cholesterol
pvalue,0.94275
