parameter_id,IMPC_EYE_001_001
gene_symbol,Sgip1
analysis_id,afb13o26666i92a
pvalue,0.9531489
mouse_strain,C57BL
gene_accession_id,MGI:1920344
mouse_life_stage,Early adult
parameter_name,Eye
