parameter_id,MGP_MLN_071_001
mouse_life_stage,Middle aged adult
gene_accession_id,MGI:2446274
analysis_id,92p6871585ac142
gene_symbol,Frmpd1
pvalue,0.9560116
parameter_name,Resting Treg cells - % of CD45+
mouse_strain,C57BL
