parameter_id,IMPC_IMM_004_001
gene_accession_id,MGI:1924054
parameter_name,NKT cells (panel A)
pvalue,0.7466296
gene_symbol,Kdm4c
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,6h098n5685nxaz5
