parameter_id,IMPC_IMM_025_001
mouse_strain,C57BL
pvalue,0.3233897
gene_symbol,Pld1
gene_accession_id,MGI:109585
analysis_id,v5vwd436357e540
mouse_life_stage,Early adult
parameter_name,DN CD25- NKT cells
