parameter_id,IMPC_HEM_038_001
gene_symbol,Rab13
analysis_id,j1i4n871yooy2w9
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.6437555
parameter_name,Basophil differential count
gene_accession_id,MGI:1927232
