parameter_id,MGP_MLN_033_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1918025
analysis_id,c0h342y970f5k30
gene_symbol,Zmynd8
pvalue,0.7185613
mouse_strain,129SV
parameter_name,Resting NK cells - % of NK cells
