parameter_id,IMPC_XRY_001_001
parameter_name,Skull shape
mouse_life_stage,Early adult
analysis_id,i7y3aj185r31fdh
pvalue,0.2629202
gene_symbol,Ap5s1
gene_accession_id,MGI:1916846
mouse_strain,C57BL
