mouse_strain,C57BL
pvalue,0.5583961
gene_accession_id,MGI:2446274
parameter_id,M-G-P_005_001_004
analysis_id,4z944au55u8321z
gene_symbol,Frmpd1
parameter_name,Bone Mineral Density (excluding skull)
mouse_life_stage,Late adult
