gene_symbol,Slc28a2
gene_accession_id,MGI:1913105
pvalue,0.3543054
mouse_strain,C57BL
analysis_id,e018b524k852l94
mouse_life_stage,Early adult
parameter_name,Conditioning Baseline % Freezing Time
parameter_id,IMPC_FEA_003_001
