mouse_life_stage,Early adult
gene_symbol,Dcaf12
pvalue,0.2650558
parameter_name,Coat - color pattern - back
mouse_strain,C57BL
analysis_id,ei04m5fi8kyi0hm
gene_accession_id,MGI:1916220
parameter_id,HRWLLA_CSD_008_001
