pvalue,0.4427414
mouse_strain,129SV
parameter_id,MGP_IMM_082_001
gene_symbol,Cds2
parameter_name,Resting CD8+ T cells - % of CD45+
analysis_id,7u1rh58w15l977n
gene_accession_id,MGI:1332236
mouse_life_stage,Early adult
