parameter_id,IMPC_CSD_028_001
mouse_life_stage,E9.5
mouse_strain,C57BL
parameter_name,Snout size
gene_symbol,Dmap1
analysis_id,brw3sp0e62zxm5o
pvalue,0.3642669
gene_accession_id,MGI:1913483
