gene_accession_id,MGI:2651854
gene_symbol,Atg4c
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_034_001
pvalue,0.2147929
parameter_name,CD8 CD44-CD62L+ T cells
analysis_id,2t81oxoaf35m890
