mouse_life_stage,Middle aged adult
pvalue,0.8180264
analysis_id,p37t159cm41e3oz
gene_symbol,Hnf4a
parameter_id,IMPC_EYE_006_001
gene_accession_id,MGI:109128
parameter_name,Narrow eye opening
mouse_strain,C57BL
