parameter_id,IMPC_CBC_001_001
mouse_life_stage,Early adult
gene_accession_id,MGI:2448481
gene_symbol,Mgst2
analysis_id,92w525qto7nc8zk
mouse_strain,C57BL
parameter_name,Sodium
pvalue,0.06369374
